Episode,Steps,Time,Converged at Iterations
0,19,0.03400015830993652,3
1,47,0.023997068405151367,3
2,22,0.031999826431274414,5
3,63,0.03500509262084961,5
4,21,0.03199601173400879,3
5,38,0.03600764274597168,5
6,42,0.026033639907836914,2
7,18,0.023994922637939453,4
8,20,0.02099776268005371,3
9,20,0.030997037887573242,5
10,74,0.03203177452087402,5
11,18,0.01596808433532715,2
12,21,0.02001190185546875,3
13,28,0.028976917266845703,5
14,40,0.017008066177368164,2
15,83,0.03100132942199707,3
16,19,0.030977487564086914,5
17,90,0.022019386291503906,4
18,38,0.025025367736816406,4
19,54,0.025978803634643555,5
20,88,0.017000675201416016,2
21,32,0.02500009536743164,5
22,30,0.0189969539642334,3
23,92,0.017004013061523438,2
24,19,0.03004002571105957,3
25,17,0.01696181297302246,2
26,13,0.027999162673950195,5
27,15,0.026995420455932617,5
28,11,0.021001100540161133,2
29,100,0.018027305603027344,2
30,34,0.03499960899353027,5
31,66,0.020995378494262695,2
32,52,0.0200040340423584,2
33,61,0.02899932861328125,5
34,9,0.029022932052612305,3
35,17,0.024973392486572266,2
36,34,0.018004417419433594,2
37,34,0.014969825744628906,2
38,23,0.016016721725463867,2
39,100,0.022577524185180664,2
40,20,0.017997026443481445,2
41,18,0.027994394302368164,3
42,29,0.021999597549438477,3
43,70,0.0200197696685791,2
44,26,0.025977373123168945,4
45,19,0.025967121124267578,5
46,56,0.013000011444091797,1
47,38,0.01799631118774414,2
48,10,0.029099702835083008,5
49,39,0.0299985408782959,3
50,18,0.029005050659179688,3
51,33,0.028993606567382812,4
52,48,0.02500128746032715,4
53,8,0.029000282287597656,4
54,37,0.025026321411132812,5
55,69,0.02597641944885254,5
56,16,0.023000001907348633,3
57,14,0.031000137329101562,5
58,56,0.0279996395111084,5
59,24,0.022999286651611328,3
60,35,0.02503061294555664,3
61,100,0.016996383666992188,2
62,14,0.015000343322753906,2
63,58,0.022000551223754883,3
64,31,0.02299976348876953,3
65,33,0.02301502227783203,3
66,22,0.03298616409301758,5
67,17,0.019995927810668945,3
68,36,0.01400136947631836,2
69,44,0.021998882293701172,3
70,22,0.028597354888916016,5
71,100,0.021960973739624023,3
72,61,0.023033857345581055,4
73,39,0.02396869659423828,2
74,73,0.023999691009521484,3
75,11,0.023982763290405273,3
76,10,0.021993637084960938,3
77,30,0.016015052795410156,2
78,19,0.02800154685974121,5
79,52,0.01401972770690918,2
80,9,0.025983333587646484,5
81,13,0.02802300453186035,5
82,13,0.03297138214111328,5
83,22,0.026000261306762695,4
84,15,0.02500152587890625,5
85,16,0.009998083114624023,1
86,31,0.026999950408935547,5
87,16,0.017001628875732422,2
88,49,0.016004085540771484,2
89,83,0.015989303588867188,2
90,46,0.025002002716064453,5
91,74,0.025000810623168945,3
92,100,0.01900029182434082,2
93,45,0.02399921417236328,4
94,29,0.03100132942199707,4
