Episode,Steps,Time,Converged at Iterations
0,24,0.021017789840698242,79
1,18,0.02498340606689453,79
2,39,0.024001121520996094,79
3,32,0.020020723342895508,79
4,55,0.023014068603515625,79
5,11,0.023000717163085938,79
6,27,0.0219879150390625,79
7,10,0.020555496215820312,79
8,24,0.02198004722595215,79
9,41,0.02503824234008789,79
10,60,0.02396225929260254,79
11,29,0.021001100540161133,79
12,24,0.025000572204589844,79
13,33,0.021999359130859375,79
14,57,0.02203059196472168,79
15,58,0.022018909454345703,79
16,15,0.02001023292541504,79
17,24,0.021999120712280273,79
18,47,0.022991418838500977,79
19,65,0.01899886131286621,79
20,37,0.023968935012817383,79
21,61,0.022034168243408203,79
22,57,0.023965120315551758,79
23,24,0.023001432418823242,79
24,30,0.021999835968017578,79
25,45,0.02000594139099121,79
26,35,0.01999378204345703,79
27,43,0.025003910064697266,79
28,17,0.020005464553833008,79
29,86,0.025991439819335938,79
30,18,0.021001338958740234,79
31,34,0.020000934600830078,79
32,48,0.023998498916625977,79
33,12,0.02002406120300293,79
34,20,0.025989770889282227,79
35,32,0.022008895874023438,79
36,46,0.022005319595336914,79
37,26,0.021004438400268555,79
38,10,0.025003433227539062,79
39,100,0.02296614646911621,79
40,7,0.023999452590942383,79
41,100,0.021998882293701172,79
42,13,0.021001815795898438,79
43,100,0.021015167236328125,79
44,8,0.02201986312866211,79
45,24,0.019999027252197266,79
46,70,0.019980669021606445,79
47,26,0.021959781646728516,79
48,38,0.022016048431396484,79
49,66,0.02398681640625,79
50,97,0.021000146865844727,79
51,83,0.021012067794799805,79
52,13,0.020998239517211914,79
53,33,0.020978450775146484,79
54,31,0.020994186401367188,79
55,28,0.019030332565307617,79
56,98,0.022993087768554688,79
57,74,0.021988391876220703,79
58,39,0.021990060806274414,79
59,26,0.024009227752685547,79
60,68,0.019991636276245117,79
61,16,0.019994258880615234,79
62,33,0.02200484275817871,79
63,34,0.01998591423034668,79
64,31,0.019995450973510742,79
65,20,0.021997928619384766,79
66,55,0.020019054412841797,79
67,100,0.021976470947265625,79
68,22,0.02200174331665039,79
69,33,0.023001670837402344,79
70,57,0.02199697494506836,79
71,21,0.02301645278930664,79
72,18,0.020985841751098633,79
73,39,0.020975112915039062,79
74,17,0.02299976348876953,79
75,9,0.020020246505737305,79
76,22,0.021997928619384766,79
77,43,0.019985437393188477,79
78,56,0.02300095558166504,79
79,10,0.022999286651611328,79
80,22,0.020999670028686523,79
81,18,0.020003795623779297,79
82,86,0.02101588249206543,79
83,34,0.019994735717773438,79
84,34,0.023005008697509766,79
85,80,0.01999974250793457,79
86,22,0.019993305206298828,79
87,100,0.025005578994750977,79
88,65,0.02201557159423828,79
89,41,0.020984888076782227,79
90,7,0.019997596740722656,79
91,26,0.02400970458984375,79
92,45,0.02303004264831543,79
93,16,0.021955251693725586,79
94,51,0.020010709762573242,79
95,11,0.02099299430847168,79
96,15,0.02200007438659668,79
97,23,0.022021770477294922,79
98,38,0.019989490509033203,79
99,32,0.023019790649414062,79
100,20,0.020984411239624023,79
101,26,0.022017478942871094,79
102,19,0.02199268341064453,79
103,9,0.021004676818847656,79
104,74,0.022980928421020508,79
105,46,0.023001432418823242,79
106,39,0.022008419036865234,79
107,53,0.021012067794799805,79
108,21,0.022980451583862305,79
109,6,0.021008968353271484,79
110,14,0.020993947982788086,79
111,52,0.020002365112304688,79
112,72,0.022011518478393555,79
113,90,0.020000219345092773,79
114,11,0.023000001907348633,79
115,31,0.023998498916625977,79
116,64,0.02201390266418457,79
117,45,0.02596306800842285,79
118,40,0.023005008697509766,79
119,69,0.024004459381103516,79
120,11,0.020987749099731445,79
121,10,0.02199244499206543,79
122,15,0.021020174026489258,79
123,61,0.020989656448364258,79
124,100,0.025999069213867188,79
125,19,0.020999908447265625,79
126,30,0.022551298141479492,79
127,34,0.022996187210083008,79
128,88,0.02201533317565918,79
129,58,0.018995046615600586,79
130,33,0.022968053817749023,79
131,74,0.020010709762573242,79
132,77,0.02297496795654297,79
133,75,0.024008512496948242,79
134,15,0.020982742309570312,79
