Episode,Steps,Time,Converged at Iterations
0,71,0.014997482299804688,1
1,40,0.011002540588378906,1
2,21,0.011999368667602539,1
3,32,0.025002002716064453,4
4,48,0.027977705001831055,3
5,14,0.030997037887573242,5
6,19,0.026192426681518555,4
7,22,0.02100658416748047,2
8,31,0.021988868713378906,4
9,14,0.01800537109375,2
10,47,0.01899576187133789,3
11,64,0.022005796432495117,3
12,28,0.027998685836791992,5
13,100,0.012000799179077148,1
14,13,0.03099513053894043,3
15,29,0.02005934715270996,2
16,12,0.02701115608215332,5
17,38,0.026000261306762695,5
18,17,0.015992164611816406,2
19,91,0.022972583770751953,3
20,34,0.020994901657104492,2
21,9,0.022042512893676758,3
22,47,0.03196287155151367,3
23,27,0.016028404235839844,2
24,15,0.018970012664794922,2
25,96,0.010996103286743164,1
26,71,0.019005298614501953,2
27,100,0.025998830795288086,3
28,42,0.018999338150024414,2
29,24,0.021995067596435547,3
30,44,0.02001643180847168,3
31,91,0.023999691009521484,5
32,37,0.025976181030273438,4
33,20,0.01900029182434082,2
34,15,0.023999691009521484,2
35,40,0.013999462127685547,2
36,14,0.027982711791992188,5
37,100,0.021037817001342773,3
38,38,0.024521350860595703,4
39,15,0.01799917221069336,2
40,27,0.025997638702392578,5
41,85,0.021000146865844727,2
42,49,0.040997982025146484,4
43,24,0.01599884033203125,1
44,18,0.024002790451049805,2
45,37,0.029997825622558594,2
46,13,0.03699660301208496,5
47,54,0.028000593185424805,3
48,35,0.037000179290771484,2
49,52,0.023001909255981445,3
50,24,0.03500795364379883,3
51,38,0.03999781608581543,4
52,14,0.04399609565734863,5
53,26,0.024997949600219727,2
54,100,0.03300285339355469,5
55,74,0.035001277923583984,5
56,13,0.01999974250793457,2
57,52,0.025000810623168945,3
58,57,0.03399801254272461,3
59,11,0.03699946403503418,3
60,28,0.027999162673950195,3
61,13,0.019997119903564453,2
62,81,0.034008026123046875,5
63,66,0.027992725372314453,3
64,100,0.030004501342773438,5
65,35,0.024995803833007812,3
66,21,0.023998737335205078,3
67,15,0.03200078010559082,5
68,95,0.020006656646728516,2
69,14,0.019993305206298828,2
70,57,0.031006813049316406,5
71,41,0.03597903251647949,5
72,38,0.016986846923828125,2
73,53,0.029539823532104492,5
74,55,0.01999974250793457,2
75,36,0.025998830795288086,3
76,33,0.02607250213623047,3
77,19,0.021004199981689453,2
78,49,0.032999515533447266,3
79,53,0.04099917411804199,5
80,53,0.03600168228149414,4
81,100,0.035996437072753906,3
82,10,0.024997949600219727,3
83,7,0.03300118446350098,5
84,24,0.022998571395874023,2
85,17,0.03900909423828125,5
86,100,0.016993284225463867,2
87,29,0.022001981735229492,3
88,28,0.027994155883789062,4
89,100,0.0280001163482666,5
90,13,0.027099132537841797,5
91,26,0.025999069213867188,3
92,16,0.02900528907775879,2
93,43,0.027014493942260742,5
94,8,0.0229794979095459,3
95,19,0.026000022888183594,5
96,34,0.010999202728271484,1
97,72,0.017003774642944336,2
98,70,0.02100348472595215,3
99,78,0.017999887466430664,2
100,71,0.021030187606811523,3
101,27,0.016035795211791992,2
102,26,0.02697443962097168,3
103,28,0.02899956703186035,5
104,64,0.03099966049194336,3
105,41,0.03199434280395508,4
106,74,0.02500438690185547,5
107,22,0.01599574089050293,2
108,100,0.01100015640258789,1
109,36,0.024030447006225586,3
110,8,0.020972013473510742,3
111,100,0.022997617721557617,3
112,71,0.010002374649047852,1
113,44,0.023998022079467773,5
114,78,0.017003536224365234,2
115,31,0.026000499725341797,4
116,40,0.016001224517822266,2
117,10,0.01499629020690918,2
118,100,0.02100515365600586,3
119,29,0.021996736526489258,4
120,15,0.021997451782226562,3
121,100,0.017040252685546875,2
122,32,0.02599787712097168,5
123,12,0.023981809616088867,4
124,32,0.02599930763244629,2
125,42,0.034003496170043945,5
126,63,0.01899862289428711,2
127,33,0.026000261306762695,2
128,79,0.021998167037963867,3
129,36,0.021996021270751953,4
130,32,0.03500008583068848,4
131,10,0.020003318786621094,3
132,69,0.02199578285217285,2
133,22,0.02103900909423828,4
134,25,0.030997753143310547,5
135,11,0.02897930145263672,5
136,22,0.020003795623779297,3
137,26,0.017000198364257812,2
138,24,0.024994373321533203,5
139,45,0.024001121520996094,3
140,53,0.028001070022583008,3
141,45,0.020999670028686523,3
142,29,0.01900196075439453,3
143,55,0.022000789642333984,3
144,10,0.024995088577270508,5
145,9,0.02500009536743164,5
146,15,0.018002033233642578,2
147,12,0.027001380920410156,5
148,27,0.024996042251586914,3
149,66,0.01800251007080078,2
150,100,0.016997814178466797,2
151,100,0.02399921417236328,3
152,72,0.0330045223236084,5
153,15,0.020998477935791016,3
154,15,0.027037382125854492,5
155,7,0.022026777267456055,3
156,12,0.027987241744995117,5
157,60,0.022983312606811523,3
158,52,0.016005516052246094,2
159,16,0.025994062423706055,5
160,88,0.026050567626953125,3
161,52,0.029000282287597656,5
162,51,0.02998185157775879,5
163,100,0.0229952335357666,4
164,30,0.0280001163482666,3
165,33,0.02906513214111328,5
166,41,0.022986412048339844,3
167,9,0.025995492935180664,3
168,27,0.03299975395202637,5
169,24,0.030000686645507812,3
170,35,0.017003297805786133,2
171,30,0.021000385284423828,3
172,19,0.024000167846679688,5
173,16,0.03199934959411621,5
174,91,0.027999401092529297,3
175,57,0.025004148483276367,3
176,36,0.023995399475097656,5
177,13,0.016005754470825195,2
178,13,0.016994476318359375,2
179,84,0.026001453399658203,3
180,54,0.027003765106201172,5
181,90,0.01999664306640625,3
182,22,0.027025938034057617,5
183,14,0.02597498893737793,5
184,7,0.025002002716064453,4
185,41,0.018001794815063477,2
186,20,0.024972200393676758,3
187,93,0.017998695373535156,2
188,77,0.03300213813781738,5
189,65,0.03299880027770996,5
190,17,0.02199530601501465,3
191,64,0.016038894653320312,2
192,26,0.012979984283447266,1
193,80,0.03797101974487305,5
194,15,0.02699899673461914,5
195,17,0.023993968963623047,4
196,14,0.016004562377929688,2
197,13,0.018996715545654297,2
198,38,0.01999974250793457,3
199,38,0.02900385856628418,5
200,19,0.01502537727355957,1
201,8,0.02597355842590332,3
202,33,0.024997711181640625,3
203,28,0.02100515365600586,3
204,38,0.0229949951171875,3
205,54,0.028002500534057617,5
206,15,0.02202320098876953,2
207,18,0.01898193359375,2
208,65,0.028985261917114258,5
209,20,0.02496051788330078,5
210,77,0.026999950408935547,5
211,23,0.023000240325927734,4
212,37,0.03310537338256836,5
213,18,0.027001380920410156,5
214,78,0.013995885848999023,1
215,32,0.025002479553222656,5
216,71,0.022998571395874023,3
