Episode,Steps,Time,Converged at Iterations
0,71,0.022995710372924805,79
1,34,0.02004528045654297,79
2,9,0.026957035064697266,79
3,100,0.025999069213867188,79
4,53,0.02302384376525879,79
5,68,0.019990921020507812,79
6,15,0.025000810623168945,79
7,35,0.021012544631958008,79
8,28,0.02201223373413086,79
9,31,0.02400803565979004,79
10,100,0.020999431610107422,79
11,46,0.021969318389892578,79
12,100,0.021998882293701172,79
13,67,0.020975351333618164,79
14,8,0.02499985694885254,79
15,39,0.024034976959228516,79
16,27,0.020966768264770508,79
17,11,0.02294921875,79
18,27,0.024015426635742188,79
19,25,0.027040719985961914,79
20,51,0.020999431610107422,79
21,24,0.021003007888793945,79
22,11,0.021007776260375977,79
23,23,0.02201676368713379,79
24,25,0.02197432518005371,79
25,30,0.025002002716064453,79
26,10,0.022000789642333984,79
27,56,0.02202439308166504,79
28,14,0.0270078182220459,79
29,19,0.021006107330322266,79
30,45,0.023003578186035156,79
31,12,0.022998332977294922,79
32,91,0.023999452590942383,79
33,95,0.01900005340576172,79
34,17,0.021009445190429688,79
35,65,0.021977663040161133,79
36,79,0.02301931381225586,79
37,41,0.022988319396972656,79
38,51,0.023000240325927734,79
39,24,0.02499556541442871,79
40,62,0.020015478134155273,79
41,54,0.024001121520996094,79
42,23,0.025997400283813477,79
43,57,0.022998571395874023,79
44,48,0.021003007888793945,79
45,23,0.026002168655395508,79
46,59,0.025002479553222656,79
47,13,0.023992538452148438,79
48,35,0.021997928619384766,79
49,45,0.02300119400024414,79
50,100,0.023999452590942383,79
51,78,0.022007465362548828,79
52,97,0.024001121520996094,79
53,40,0.02400064468383789,79
54,55,0.02199387550354004,79
55,29,0.02200150489807129,79
56,71,0.02201366424560547,79
57,17,0.021013736724853516,79
58,11,0.024981021881103516,79
59,11,0.021999120712280273,79
60,15,0.022997140884399414,79
61,41,0.0189971923828125,79
62,11,0.024010181427001953,79
63,24,0.02199268341064453,79
64,48,0.023001670837402344,79
65,38,0.02400064468383789,79
66,40,0.023021221160888672,79
67,100,0.021981000900268555,79
68,17,0.020968198776245117,79
69,78,0.021996736526489258,79
70,49,0.021970272064208984,79
71,13,0.025002717971801758,79
72,100,0.02500152587890625,79
73,42,0.023978233337402344,79
74,37,0.02300572395324707,79
75,63,0.022002220153808594,79
76,61,0.020018815994262695,79
77,21,0.02596735954284668,79
78,100,0.020498037338256836,79
79,20,0.021996498107910156,79
80,22,0.02200937271118164,79
81,17,0.02298426628112793,79
82,31,0.02301931381225586,79
83,67,0.019983530044555664,79
84,17,0.018993616104125977,79
85,71,0.02400994300842285,79
86,6,0.02800440788269043,79
87,16,0.024996042251586914,79
88,42,0.02199721336364746,79
89,81,0.020001649856567383,79
90,98,0.02499842643737793,79
91,100,0.022023916244506836,79
92,30,0.020980358123779297,79
93,23,0.023000001907348633,79
94,47,0.021994829177856445,79
95,27,0.024529695510864258,79
96,30,0.02199578285217285,79
97,52,0.02100348472595215,79
98,100,0.022997140884399414,79
99,31,0.025002002716064453,79
100,9,0.022001266479492188,79
101,100,0.02102184295654297,79
