Episode,Steps,Time,Converged at Iterations
0,32,0.024013042449951172,79
1,32,0.021981239318847656,79
2,23,0.0245819091796875,79
3,46,0.021963119506835938,79
4,37,0.026000022888183594,79
5,93,0.023960113525390625,79
6,14,0.02699899673461914,79
7,21,0.020998477935791016,79
8,75,0.025005102157592773,79
9,22,0.022022724151611328,79
10,35,0.021001577377319336,79
11,20,0.02254199981689453,79
12,22,0.02199721336364746,79
13,14,0.02299213409423828,79
14,23,0.02202892303466797,79
15,26,0.022972583770751953,79
16,9,0.025004863739013672,79
17,60,0.02099299430847168,79
18,13,0.02400064468383789,79
19,25,0.028999805450439453,79
20,97,0.02500128746032715,79
21,24,0.020963668823242188,79
22,72,0.018994808197021484,79
23,14,0.023010969161987305,79
24,20,0.022991657257080078,79
25,18,0.025000810623168945,79
26,56,0.024001359939575195,79
27,65,0.024997711181640625,79
28,42,0.022047996520996094,79
29,12,0.020014524459838867,79
30,100,0.02298903465270996,79
31,27,0.021990537643432617,79
32,89,0.020008087158203125,79
33,83,0.02200627326965332,79
34,57,0.021982192993164062,79
35,16,0.02100062370300293,79
36,60,0.020035743713378906,79
37,71,0.02599787712097168,79
38,82,0.02400493621826172,79
39,91,0.02399611473083496,79
40,21,0.024003028869628906,79
41,23,0.024993181228637695,79
42,89,0.021000146865844727,79
43,25,0.02601480484008789,79
44,31,0.020017147064208984,79
45,33,0.02496933937072754,79
46,80,0.021018505096435547,79
47,23,0.02198171615600586,79
48,19,0.021999835968017578,79
49,47,0.022023439407348633,79
50,53,0.020030975341796875,79
51,75,0.021960020065307617,79
52,64,0.023002147674560547,79
53,17,0.020996570587158203,79
54,20,0.02300286293029785,79
55,94,0.021997690200805664,79
56,26,0.02400374412536621,79
57,23,0.022005558013916016,79
58,24,0.020989418029785156,79
59,65,0.021997928619384766,79
60,20,0.021999120712280273,79
61,39,0.022002458572387695,79
62,100,0.02399730682373047,79
63,69,0.021022558212280273,79
64,100,0.021996736526489258,79
65,67,0.02203965187072754,79
66,48,0.01999688148498535,79
67,52,0.021001100540161133,79
68,100,0.027997970581054688,79
69,77,0.019999980926513672,79
70,22,0.024008512496948242,79
71,100,0.02299213409423828,79
72,100,0.025005817413330078,79
73,7,0.022001981735229492,79
74,14,0.025013208389282227,79
75,62,0.020978450775146484,79
76,20,0.020017385482788086,79
77,90,0.023998498916625977,79
78,25,0.0229952335357666,79
79,29,0.023003339767456055,79
80,20,0.0220034122467041,79
81,23,0.01999950408935547,79
82,24,0.02099466323852539,79
83,48,0.022001266479492188,79
84,38,0.020992517471313477,79
85,78,0.021999835968017578,79
86,18,0.02300095558166504,79
87,21,0.019999027252197266,79
88,31,0.02099919319152832,79
89,37,0.022004365921020508,79
90,21,0.0210115909576416,79
91,18,0.020984649658203125,79
92,59,0.01999950408935547,79
93,24,0.022006511688232422,79
94,18,0.021994352340698242,79
95,100,0.023003101348876953,79
96,39,0.02201700210571289,79
97,16,0.022024154663085938,79
98,13,0.02196502685546875,79
99,18,0.02799677848815918,79
100,59,0.021015405654907227,79
101,41,0.02294778823852539,79
102,57,0.02213001251220703,79
103,100,0.025002241134643555,79
104,75,0.023001432418823242,79
105,42,0.02200031280517578,79
106,53,0.022019147872924805,79
107,13,0.021980762481689453,79
108,9,0.025002717971801758,79
109,15,0.02000117301940918,79
110,39,0.022995710372924805,79
111,77,0.021992206573486328,79
112,53,0.02492356300354004,79
113,52,0.023517608642578125,79
114,64,0.02000880241394043,79
115,25,0.020991086959838867,79
116,38,0.020027637481689453,79
117,47,0.024969816207885742,79
118,12,0.02100062370300293,79
119,36,0.0240018367767334,79
120,61,0.02299952507019043,79
121,19,0.020020723342895508,79
122,21,0.02397751808166504,79
123,31,0.02300262451171875,79
124,88,0.023999691009521484,79
125,59,0.021000385284423828,79
126,26,0.02099776268005371,79
127,16,0.02602219581604004,79
128,34,0.02098679542541504,79
129,57,0.020994901657104492,79
130,11,0.02301955223083496,79
131,13,0.02599811553955078,79
132,19,0.026022672653198242,79
133,38,0.01999974250793457,79
134,16,0.02096724510192871,79
135,51,0.023998737335205078,79
136,25,0.019984960556030273,79
137,73,0.021999359130859375,79
138,34,0.021996021270751953,79
139,34,0.02300238609313965,79
140,33,0.02499985694885254,79
141,20,0.023999691009521484,79
142,21,0.021998167037963867,79
143,39,0.022003173828125,79
144,21,0.020001888275146484,79
145,82,0.022999048233032227,79
146,44,0.02499866485595703,79
147,32,0.026057004928588867,79
148,12,0.01899576187133789,79
149,100,0.021002769470214844,79
150,12,0.028000831604003906,79
151,42,0.02599930763244629,79
152,56,0.027001619338989258,79
153,15,0.03499460220336914,79
154,14,0.03900551795959473,79
155,15,0.03743934631347656,79
156,100,0.0409998893737793,79
157,11,0.03500199317932129,79
158,13,0.026996374130249023,79
159,100,0.02700185775756836,79
160,30,0.02199840545654297,79
161,33,0.023001670837402344,79
162,8,0.025037050247192383,79
163,6,0.026999235153198242,79
164,26,0.021999120712280273,79
165,100,0.026000499725341797,79
166,14,0.024003982543945312,79
167,23,0.027999401092529297,79
168,64,0.020995378494262695,79
169,43,0.023013591766357422,79
170,75,0.019998550415039062,79
171,100,0.023000717163085938,79
172,93,0.020977497100830078,79
173,37,0.02200031280517578,79
174,42,0.026002168655395508,79
175,25,0.022996902465820312,79
176,100,0.021009206771850586,79
177,89,0.02099442481994629,79
178,58,0.02101445198059082,79
179,9,0.021986722946166992,79
180,41,0.02399754524230957,79
181,35,0.021001100540161133,79
182,88,0.020000219345092773,79
183,36,0.026239871978759766,79
184,33,0.022548913955688477,79
185,18,0.02303457260131836,79
186,40,0.02198624610900879,79
187,15,0.020977020263671875,79
188,41,0.023001432418823242,79
189,39,0.01999807357788086,79
190,17,0.020035266876220703,79
191,14,0.022967815399169922,79
192,22,0.02199697494506836,79
193,68,0.027003049850463867,79
194,25,0.021001338958740234,79
195,38,0.024998903274536133,79
196,21,0.02402520179748535,79
197,100,0.02097606658935547,79
198,24,0.021001100540161133,79
199,92,0.02200174331665039,79
200,100,0.023996829986572266,79
201,32,0.02499222755432129,79
202,20,0.019000768661499023,79
203,33,0.025000572204589844,79
204,10,0.024016857147216797,79
205,29,0.021008014678955078,79
206,50,0.02202630043029785,79
207,40,0.021973848342895508,79
208,49,0.025002002716064453,79
209,10,0.020999670028686523,79
210,55,0.021999120712280273,79
211,23,0.02299666404724121,79
212,19,0.022998809814453125,79
213,17,0.021999835968017578,79
214,69,0.021013259887695312,79
215,55,0.020011186599731445,79
216,12,0.020006895065307617,79
217,12,0.0239870548248291,79
218,100,0.0229947566986084,79
219,65,0.02300238609313965,79
220,72,0.02700352668762207,79
221,27,0.022971391677856445,79
222,24,0.022996902465820312,79
223,100,0.0240020751953125,79
224,100,0.023999691009521484,79
225,31,0.019999265670776367,79
226,36,0.021999835968017578,79
227,64,0.024006366729736328,79
228,17,0.021008968353271484,79
229,59,0.01996755599975586,79
230,24,0.02597498893737793,79
231,21,0.021009206771850586,79
232,12,0.022995710372924805,79
233,26,0.020999431610107422,79
234,26,0.023002147674560547,79
235,33,0.022000551223754883,79
236,12,0.021981477737426758,79
237,37,0.01901555061340332,79
238,60,0.02500319480895996,79
239,29,0.021001100540161133,79
240,45,0.02100515365600586,79
241,15,0.024001598358154297,79
242,100,0.023025989532470703,79
243,17,0.022983312606811523,79
244,43,0.02100825309753418,79
245,17,0.020985841751098633,79
246,100,0.02300262451171875,79
247,24,0.022025108337402344,79
248,13,0.019969701766967773,79
249,79,0.02400493621826172,79
250,18,0.022031307220458984,79
251,21,0.022473573684692383,79
252,100,0.02051544189453125,79
253,22,0.020999670028686523,79
254,29,0.02002716064453125,79
255,95,0.02099919319152832,79
256,37,0.022997379302978516,79
257,92,0.02103114128112793,79
258,19,0.024988651275634766,79
259,15,0.022025108337402344,79
260,72,0.020977497100830078,79
261,100,0.02199530601501465,79
262,23,0.020012855529785156,79
263,37,0.026990652084350586,79
264,79,0.022998571395874023,79
265,37,0.024029970169067383,79
266,87,0.019998550415039062,79
267,24,0.021030187606811523,79
268,81,0.023984909057617188,79
269,8,0.020958900451660156,79
270,100,0.022003650665283203,79
271,11,0.023021221160888672,79
272,40,0.02197861671447754,79
273,12,0.019008636474609375,79
274,41,0.025990009307861328,79
275,27,0.02102184295654297,79
276,21,0.0200653076171875,79
277,47,0.02303147315979004,79
278,20,0.020999431610107422,79
279,35,0.020965099334716797,79
280,50,0.020996570587158203,79
281,51,0.023002147674560547,79
282,17,0.03100132942199707,79
283,19,0.02102184295654297,79
284,19,0.020976781845092773,79
285,70,0.020031213760375977,79
286,27,0.021036863327026367,79
287,100,0.022933483123779297,79
288,21,0.023001432418823242,79
289,48,0.021002769470214844,79
290,20,0.022017717361450195,79
291,14,0.021993637084960938,79
292,49,0.020000696182250977,79
293,100,0.0190122127532959,79
294,30,0.026003122329711914,79
295,37,0.022996902465820312,79
296,37,0.02600383758544922,79
