Episode,Steps,Time,Converged at Iterations
0,47,0.1490001678466797,117
1,185,0.152510404586792,117
2,28,0.15601444244384766,117
3,27,0.1669921875,117
4,73,0.1459965705871582,117
5,77,0.15800023078918457,117
6,70,0.15599751472473145,117
7,94,0.17303180694580078,117
8,52,0.22204875946044922,117
9,57,0.19499683380126953,117
10,39,0.1670072078704834,117
11,75,0.15499496459960938,117
12,56,0.15799760818481445,117
13,42,0.1600337028503418,117
14,29,0.15900063514709473,117
15,29,0.15703177452087402,117
16,114,0.15700554847717285,117
17,39,0.15599679946899414,117
18,111,0.1580808162689209,117
19,12,0.1600337028503418,117
20,51,0.16899657249450684,117
21,27,0.15301060676574707,117
22,200,0.16698741912841797,117
23,40,0.1530003547668457,117
24,83,0.16201996803283691,117
25,200,0.16101360321044922,117
26,87,0.15000176429748535,117
27,38,0.1719968318939209,117
28,200,0.14999866485595703,117
29,17,0.14500021934509277,117
30,36,0.15000033378601074,117
31,52,0.15102410316467285,117
32,150,0.16112422943115234,117
33,45,0.1549990177154541,117
34,65,0.1490025520324707,117
35,36,0.14299559593200684,117
36,52,0.15000605583190918,117
37,30,0.15183091163635254,117
38,48,0.1429901123046875,117
39,89,0.16101408004760742,117
40,47,0.14600467681884766,117
41,88,0.16296625137329102,117
42,83,0.1510028839111328,117
43,88,0.1699998378753662,117
44,72,0.14601659774780273,117
45,34,0.15199565887451172,117
46,26,0.15601897239685059,117
47,51,0.16153359413146973,117
48,77,0.14999651908874512,117
49,54,0.14800143241882324,117
50,22,0.16499900817871094,117
51,92,0.1530001163482666,117
52,88,0.1755208969116211,117
53,86,0.14699792861938477,117
54,62,0.16655611991882324,117
55,34,0.15199661254882812,117
56,74,0.18251466751098633,117
57,124,0.14899468421936035,117
58,32,0.14999651908874512,117
59,74,0.1530005931854248,117
60,30,0.14600038528442383,117
61,101,0.1419997215270996,117
62,42,0.1419994831085205,117
63,200,0.15657734870910645,117
64,36,0.15299677848815918,117
65,91,0.17151379585266113,117
