Episode,Steps,Time,Converged at Iterations
0,125,0.1560220718383789,117
1,113,0.1419997215270996,117
2,81,0.16299962997436523,117
3,39,0.1470019817352295,117
4,80,0.1640000343322754,117
5,163,0.14299535751342773,117
6,57,0.1600019931793213,117
7,150,0.18200278282165527,117
8,29,0.22600030899047852,117
9,47,0.1700000762939453,117
10,31,0.1680011749267578,117
11,76,0.17003130912780762,117
12,110,0.1490192413330078,117
13,79,0.15500426292419434,117
14,130,0.1509990692138672,117
15,48,0.15602397918701172,117
16,56,0.1440870761871338,117
17,16,0.15351104736328125,117
18,56,0.17200517654418945,117
19,57,0.16199994087219238,117
20,66,0.15400004386901855,117
21,65,0.16202616691589355,117
22,73,0.16097307205200195,117
23,44,0.15399765968322754,117
24,46,0.15200257301330566,117
25,83,0.14304423332214355,117
26,51,0.14299678802490234,117
27,44,0.1529991626739502,117
28,22,0.14700007438659668,117
29,104,0.16400647163391113,117
30,42,0.15955400466918945,117
31,28,0.14403367042541504,117
32,146,0.13849210739135742,117
33,28,0.14899635314941406,117
34,71,0.1620168685913086,117
35,70,0.16301178932189941,117
36,58,0.14700078964233398,117
37,56,0.15503334999084473,117
38,123,0.1485140323638916,117
39,77,0.1450035572052002,117
40,38,0.15651607513427734,117
41,63,0.15499639511108398,117
42,42,0.16500091552734375,117
43,53,0.15401935577392578,117
44,41,0.17305707931518555,117
45,22,0.15656423568725586,117
46,66,0.15599703788757324,117
47,13,0.15304183959960938,117
48,58,0.1450190544128418,117
49,72,0.14798402786254883,117
50,191,0.14600038528442383,117
51,43,0.15999984741210938,117
52,118,0.14999961853027344,117
53,78,0.15200209617614746,117
54,74,0.16100502014160156,117
55,26,0.1419980525970459,117
56,64,0.13699579238891602,117
57,98,0.1459963321685791,117
58,108,0.1410057544708252,117
59,143,0.14599013328552246,117
60,47,0.1509997844696045,117
61,118,0.1520228385925293,117
62,74,0.1450490951538086,117
63,63,0.1586151123046875,117
64,64,0.1690046787261963,117
65,94,0.16657376289367676,117
66,80,0.14300084114074707,117
67,38,0.1510009765625,117
68,56,0.15000295639038086,117
69,91,0.16503047943115234,117
70,38,0.15297675132751465,117
71,38,0.14699625968933105,117
72,58,0.14499998092651367,117
73,40,0.14403700828552246,117
