Episode,Steps,Time,Converged at Iterations
0,154,0.20505070686340332,8
1,98,0.10699129104614258,3
2,80,0.17985153198242188,5
3,38,0.2430424690246582,8
4,192,0.12700104713439941,3
5,46,0.15300250053405762,4
6,89,0.13506031036376953,3
7,24,0.1299905776977539,3
8,58,0.23153924942016602,8
9,81,0.12900853157043457,3
10,115,0.22553420066833496,8
11,50,0.12099742889404297,3
12,51,0.0910031795501709,2
13,58,0.13799691200256348,3
14,72,0.24303841590881348,9
15,72,0.22552061080932617,6
16,158,0.10399007797241211,2
17,51,0.2690558433532715,9
18,82,0.14099740982055664,3
19,108,0.13100171089172363,3
20,57,0.17902660369873047,6
21,107,0.12498736381530762,3
22,47,0.12799930572509766,3
23,22,0.0899970531463623,2
24,21,0.24500179290771484,9
25,63,0.16804790496826172,5
26,39,0.13200783729553223,3
27,97,0.09203147888183594,2
28,44,0.2130131721496582,8
29,79,0.23799467086791992,8
30,48,0.1320033073425293,3
31,61,0.21000266075134277,8
32,71,0.09799981117248535,2
33,55,0.1490011215209961,4
34,26,0.2220447063446045,8
35,120,0.22999000549316406,8
36,22,0.09999823570251465,2
37,79,0.16000628471374512,4
38,45,0.1759936809539795,5
39,98,0.25104665756225586,8
40,57,0.24840474128723145,8
41,53,0.2555258274078369,8
42,34,0.15600180625915527,4
43,28,0.2635335922241211,9
44,57,0.2020740509033203,7
45,90,0.2250053882598877,8
46,149,0.25042295455932617,9
47,29,0.2310316562652588,8
48,47,0.13500547409057617,3
49,54,0.14001083374023438,4
50,43,0.11998701095581055,3
51,51,0.19299793243408203,6
52,84,0.21000385284423828,8
53,64,0.22197699546813965,8
54,94,0.0859975814819336,2
55,156,0.2515690326690674,9
56,23,0.23101520538330078,8
57,61,0.23796820640563965,9
58,160,0.20000433921813965,8
59,81,0.22198104858398438,8
60,113,0.22298097610473633,8
61,58,0.1479966640472412,4
62,82,0.247999906539917,9
63,47,0.15561556816101074,4
64,34,0.12105846405029297,3
65,86,0.24799728393554688,9
66,72,0.09899783134460449,2
67,95,0.10299992561340332,2
68,112,0.16597533226013184,5
69,70,0.254047155380249,8
70,76,0.24053955078125,8
71,37,0.21854686737060547,8
72,33,0.2259981632232666,8
73,72,0.12500548362731934,3
74,29,0.1400001049041748,4
75,45,0.10100007057189941,2
76,37,0.09999585151672363,2
77,58,0.21699881553649902,8
78,71,0.20600533485412598,8
79,61,0.11299633979797363,3
80,105,0.21899867057800293,8
81,99,0.14000225067138672,3
82,115,0.09305024147033691,2
83,97,0.14700007438659668,3
84,55,0.09400320053100586,2
85,97,0.12148022651672363,3
86,35,0.15503287315368652,4
87,33,0.1275191307067871,3
88,106,0.12000417709350586,3
89,97,0.23900198936462402,9
90,97,0.11899471282958984,3
91,58,0.09159588813781738,2
92,90,0.21199584007263184,8
93,40,0.13051295280456543,3
94,79,0.2221231460571289,8
95,51,0.2555403709411621,9
96,48,0.24399566650390625,9
97,38,0.20600271224975586,8
98,71,0.12999773025512695,3
99,53,0.24102187156677246,8
100,78,0.13399124145507812,3
101,200,0.12389564514160156,3
102,76,0.14699196815490723,4
103,98,0.215040922164917,8
104,39,0.2320265769958496,8
105,81,0.0939946174621582,2
106,51,0.14500999450683594,4
107,73,0.12099885940551758,3
108,29,0.22100210189819336,8
109,61,0.16361451148986816,5
110,51,0.23618459701538086,8
111,92,0.19499421119689941,5
112,54,0.16553044319152832,4
113,177,0.12899541854858398,3
114,65,0.22800159454345703,8
115,56,0.0899958610534668,2
116,48,0.0840003490447998,2
117,113,0.12400054931640625,3
118,100,0.11605286598205566,3
119,90,0.12999939918518066,3
120,73,0.13100147247314453,3
121,38,0.13199687004089355,3
122,35,0.1119992733001709,3
123,67,0.23199963569641113,9
124,85,0.21700644493103027,8
125,92,0.2180027961730957,8
126,74,0.2260136604309082,8
127,31,0.11799883842468262,3
128,68,0.1235206127166748,3
129,71,0.12601399421691895,3
130,93,0.12703204154968262,3
131,79,0.1400010585784912,3
132,59,0.24399733543395996,8
133,80,0.23700499534606934,9
134,91,0.20499968528747559,8
135,33,0.11899566650390625,3
136,116,0.08000016212463379,2
137,111,0.1350245475769043,4
138,132,0.23902106285095215,9
139,22,0.13303637504577637,4
140,41,0.12499666213989258,3
141,38,0.12899994850158691,3
142,62,0.22497272491455078,8
143,37,0.22466778755187988,7
144,43,0.13202905654907227,3
145,48,0.22269988059997559,8
146,50,0.13300228118896484,3
147,66,0.23499703407287598,8
148,144,0.1210019588470459,3
149,19,0.2529926300048828,9
150,106,0.09799838066101074,2
151,115,0.11603641510009766,3
152,40,0.23799896240234375,8
153,60,0.21455001831054688,8
154,54,0.14252972602844238,3
155,42,0.15603327751159668,4
156,84,0.22203612327575684,8
157,49,0.17800283432006836,6
158,74,0.22199773788452148,8
159,59,0.09053230285644531,2
160,69,0.1340041160583496,3
161,89,0.12208175659179688,3
162,145,0.14397072792053223,4
163,54,0.17500042915344238,5
164,44,0.1759960651397705,5
165,52,0.24300336837768555,9
166,104,0.22800278663635254,8
167,83,0.14800357818603516,4
168,39,0.1470181941986084,4
169,36,0.1959850788116455,8
170,46,0.24700236320495605,9
171,60,0.24599552154541016,9
172,49,0.14300537109375,3
173,50,0.2215116024017334,8
174,124,0.1343843936920166,3
175,64,0.11699604988098145,3
176,33,0.18300437927246094,5
177,59,0.12924838066101074,3
178,43,0.24303197860717773,8
179,82,0.21651411056518555,8
180,67,0.23204326629638672,8
181,42,0.2325286865234375,7
182,46,0.25574207305908203,8
183,64,0.21252942085266113,6
184,37,0.09200215339660645,2
185,105,0.13305974006652832,4
186,119,0.12351560592651367,3
187,38,0.13408684730529785,3
188,92,0.24097442626953125,8
189,159,0.18599843978881836,4
190,35,0.22902727127075195,8
191,44,0.13103771209716797,3
192,64,0.18552541732788086,5
193,77,0.24000263214111328,8
194,77,0.2310013771057129,8
195,21,0.21399545669555664,8
196,26,0.1210031509399414,3
197,26,0.23551607131958008,8
198,71,0.12999629974365234,3
199,89,0.15370655059814453,4
200,44,0.21454668045043945,8
201,60,0.09699535369873047,2
202,42,0.21399545669555664,8
203,60,0.08803296089172363,2
204,21,0.24204397201538086,8
205,91,0.2536017894744873,8
206,99,0.2610502243041992,9
207,39,0.31104445457458496,8
208,58,0.290041446685791,7
209,167,0.3060016632080078,8
210,47,0.30605554580688477,6
211,80,0.35799503326416016,9
212,65,0.18999719619750977,3
213,53,0.27357935905456543,9
214,53,0.12299942970275879,3
215,60,0.09702229499816895,2
216,47,0.13199925422668457,3
217,68,0.18903470039367676,5
218,38,0.18354201316833496,6
219,79,0.2229924201965332,8
220,60,0.11799502372741699,3
221,53,0.149000883102417,4
222,112,0.08299851417541504,2
223,55,0.11303305625915527,2
224,80,0.23368072509765625,8
225,142,0.19201898574829102,6
226,74,0.13700056076049805,4
227,77,0.21700215339660645,8
228,135,0.09299421310424805,2
229,69,0.12600374221801758,3
230,47,0.13903379440307617,3
231,74,0.23352336883544922,8
232,76,0.1459963321685791,4
233,53,0.23500370979309082,9
234,79,0.12099862098693848,3
235,60,0.09099364280700684,2
236,131,0.1515333652496338,4
237,75,0.1315162181854248,3
238,32,0.12600278854370117,3
239,103,0.21755528450012207,8
240,59,0.2069997787475586,8
241,47,0.13699746131896973,3
242,66,0.1360008716583252,3
243,76,0.19373035430908203,6
244,30,0.20904827117919922,8
245,81,0.14298748970031738,3
246,92,0.23999643325805664,9
247,28,0.12401533126831055,3
248,165,0.11613702774047852,3
249,25,0.21469402313232422,7
250,50,0.12000298500061035,3
251,55,0.12710142135620117,3
252,31,0.15052223205566406,4
253,46,0.22900080680847168,8
254,85,0.12502002716064453,3
255,83,0.11999750137329102,3
256,100,0.2040557861328125,8
257,21,0.1320052146911621,3
258,49,0.23005461692810059,8
259,37,0.2260453701019287,8
260,79,0.22902297973632812,8
261,56,0.22299814224243164,8
262,49,0.12399864196777344,3
263,100,0.12402820587158203,3
264,90,0.11899542808532715,3
265,38,0.24057793617248535,8
266,76,0.24008870124816895,8
267,40,0.1275191307067871,3
268,62,0.22804546356201172,8
269,139,0.18008732795715332,5
270,99,0.1279900074005127,3
271,49,0.1280519962310791,3
272,89,0.24252533912658691,8
273,81,0.24100518226623535,9
274,45,0.22399520874023438,8
275,44,0.11700582504272461,3
276,58,0.11899209022521973,3
277,22,0.1269998550415039,3
278,55,0.13801789283752441,4
279,48,0.11698365211486816,3
280,60,0.1249685287475586,3
281,60,0.21001625061035156,8
282,86,0.20599651336669922,8
283,48,0.2365262508392334,8
284,41,0.09100055694580078,2
285,49,0.21081185340881348,7
286,79,0.15102815628051758,4
287,32,0.11600708961486816,3
288,132,0.218519926071167,8
289,64,0.23105406761169434,8
290,44,0.13700461387634277,3
291,35,0.10600137710571289,2
292,150,0.13499903678894043,4
293,40,0.2163386344909668,8
294,134,0.2320258617401123,8
295,69,0.25200963020324707,9
296,25,0.20999979972839355,8
297,39,0.18599581718444824,6
298,59,0.17906570434570312,5
299,75,0.1034994125366211,2
300,61,0.1329488754272461,3
301,88,0.22893643379211426,8
302,20,0.24951410293579102,9
303,74,0.22600436210632324,8
304,43,0.11098289489746094,3
305,95,0.14899778366088867,4
306,32,0.21900081634521484,8
307,53,0.08499979972839355,2
308,65,0.21100378036499023,8
309,116,0.10001230239868164,2
310,88,0.12599706649780273,3
311,161,0.21299338340759277,8
312,56,0.24106240272521973,9
313,55,0.21202898025512695,7
314,30,0.2180018424987793,8
315,72,0.12098360061645508,3
316,54,0.2199993133544922,8
317,57,0.19401955604553223,7
318,25,0.22997522354125977,9
319,74,0.21300530433654785,8
320,90,0.1329975128173828,3
321,95,0.14599895477294922,5
322,102,0.08602666854858398,2
323,79,0.24304962158203125,9
324,24,0.22397303581237793,8
325,45,0.22005653381347656,8
326,27,0.24377036094665527,8
327,58,0.24100232124328613,9
328,90,0.1849994659423828,6
329,76,0.11700606346130371,3
330,32,0.21897602081298828,8
331,86,0.1490015983581543,4
332,56,0.09202909469604492,2
333,61,0.09199666976928711,2
334,11,0.2520639896392822,9
335,70,0.12600255012512207,3
336,72,0.11999177932739258,3
337,34,0.1800069808959961,5
338,74,0.24299979209899902,9
339,42,0.17000079154968262,4
340,31,0.2080380916595459,7
341,54,0.255523681640625,9
342,30,0.12100338935852051,3
343,139,0.23667383193969727,8
344,34,0.12399530410766602,3
345,129,0.23700428009033203,9
346,31,0.07799339294433594,2
347,84,0.23305559158325195,9
348,77,0.22053837776184082,8
349,160,0.2389967441558838,8
350,86,0.1210017204284668,3
