Episode,Steps,Time,Converged at Iterations
0,13,2.63344144821167,17
1,13,2.374002695083618,16
2,10,2.5246732234954834,16
3,11,2.6458141803741455,17
4,14,2.3498787879943848,15
5,14,2.4758856296539307,16
6,12,2.5073249340057373,16
7,10,2.2328646183013916,15
8,10,2.4755802154541016,16
9,17,2.684372901916504,17
10,16,2.6106302738189697,17
11,12,2.4836649894714355,16
12,16,2.4732534885406494,16
13,13,2.5591886043548584,17
14,13,2.5035479068756104,16
15,12,2.417391061782837,16
16,16,2.469529390335083,16
17,15,2.681959629058838,17
18,15,2.5054705142974854,17
19,14,2.5922951698303223,17
20,12,2.5020275115966797,17
21,11,2.3689944744110107,16
22,14,2.5415406227111816,17
23,9,2.3935675621032715,16
24,15,2.6229419708251953,17
25,14,2.556241989135742,17
26,13,2.520691394805908,17
27,16,2.388444662094116,16
28,14,2.6066653728485107,17
29,10,2.5969529151916504,17
30,12,2.2612435817718506,15
31,13,2.405094861984253,16
32,10,2.2774810791015625,14
33,10,2.3950185775756836,16
34,13,2.4602320194244385,17
35,12,2.363870620727539,15
36,11,2.6340491771698,17
37,17,2.260202407836914,15
38,13,2.584517002105713,17
39,16,2.626546859741211,17
40,13,2.536879301071167,17
41,16,2.3996312618255615,16
42,14,2.4954731464385986,17
43,13,2.4178407192230225,17
44,15,2.3444745540618896,16
45,16,2.4447481632232666,17
46,18,2.588736057281494,17
47,10,2.497192859649658,17
48,14,2.7524285316467285,16
49,16,2.683588981628418,17
50,13,2.416685104370117,16
51,13,2.459529161453247,16
52,16,2.465698003768921,16
53,8,2.3474297523498535,16
54,17,2.526519536972046,17
55,14,2.4535844326019287,17
56,11,2.354883909225464,16
57,14,2.4248812198638916,16
58,6,2.5952723026275635,17
59,13,2.5968565940856934,17
60,10,2.535365343093872,17
61,10,2.301062822341919,15
62,15,2.5049891471862793,16
63,11,2.587378740310669,17
64,17,2.277541399002075,15
65,10,2.4393718242645264,16
66,11,2.5009477138519287,17
67,18,2.6058621406555176,17
68,14,2.4886906147003174,17
69,14,2.4791440963745117,17
70,14,2.3884174823760986,15
71,14,2.1696207523345947,15
72,7,2.5021133422851562,17
73,13,2.462017059326172,16
74,11,2.2913427352905273,16
75,13,2.432156801223755,17
76,13,2.481275796890259,17
77,10,2.4870622158050537,16
78,15,2.5438036918640137,17
79,12,2.3946139812469482,16
80,13,2.5045344829559326,17
81,15,2.1947081089019775,15
82,16,2.5097782611846924,17
83,11,2.354400873184204,16
84,12,2.2957329750061035,15
85,14,2.6445250511169434,17
86,15,2.356523275375366,16
87,17,2.506511926651001,17
88,9,2.1226272583007812,15
89,17,2.6365966796875,17
90,17,2.1637072563171387,15
91,17,2.266594171524048,15
92,18,2.240323305130005,15
93,7,2.3789854049682617,16
94,16,2.4822113513946533,17
95,11,2.414273977279663,16
96,13,2.3939409255981445,16
97,16,2.482292413711548,17
98,15,2.490999221801758,17
99,12,2.359248161315918,16
