Episode,Steps,Time,Converged at Iterations
0,14,1.207836389541626,116
1,15,1.1776072978973389,116
2,14,1.2184693813323975,116
3,17,1.247532606124878,116
4,14,1.212129831314087,116
5,9,1.2042045593261719,116
6,15,1.1986186504364014,116
7,16,1.2273533344268799,116
8,12,1.2975878715515137,116
9,18,1.1931240558624268,116
10,17,1.2115778923034668,116
11,14,1.2581079006195068,116
12,15,1.2089438438415527,116
13,9,1.190793752670288,116
14,9,1.217986822128296,116
15,12,1.2263634204864502,116
16,8,1.2035512924194336,116
17,17,1.2195653915405273,116
18,11,1.2220654487609863,116
19,15,1.2041170597076416,116
20,14,1.24601411819458,116
21,16,1.2037971019744873,116
22,10,1.2322397232055664,116
23,12,1.2448394298553467,116
24,11,1.193791151046753,116
25,13,1.220299243927002,116
26,6,1.2185158729553223,116
27,13,1.2181446552276611,116
28,16,1.2126853466033936,116
29,6,1.190793514251709,116
30,15,1.1753668785095215,116
31,18,1.2229599952697754,116
32,14,1.2563097476959229,116
33,12,1.225893259048462,116
34,13,1.293379783630371,116
35,10,1.2149426937103271,116
36,12,1.2388432025909424,116
37,17,1.1901087760925293,116
38,13,1.2040190696716309,116
39,16,1.1953721046447754,116
40,8,1.233445167541504,116
41,18,1.2122137546539307,116
42,13,1.1916813850402832,116
43,11,1.2010102272033691,116
44,16,1.2316927909851074,116
45,12,1.2021043300628662,116
46,17,1.1781270503997803,116
47,13,1.2370517253875732,116
48,15,1.2530345916748047,116
49,7,1.1929128170013428,116
50,12,1.245082139968872,116
51,12,1.2649993896484375,116
52,9,1.2196910381317139,116
53,11,1.2500841617584229,116
54,10,1.217090129852295,116
55,14,1.2125749588012695,116
56,12,1.250518560409546,116
57,13,1.2162246704101562,116
58,17,1.2431237697601318,116
59,12,1.2386062145233154,116
60,12,1.276616096496582,116
61,15,1.213538646697998,116
62,15,1.3098430633544922,116
63,7,1.2111332416534424,116
64,9,1.2295286655426025,116
65,14,1.216515302658081,116
66,11,1.1934177875518799,116
67,14,1.2397820949554443,116
68,15,1.200822353363037,116
69,12,1.226067066192627,116
70,12,1.2321007251739502,116
71,13,1.1834077835083008,116
72,14,1.2450435161590576,116
73,15,1.2710974216461182,116
74,6,1.2610578536987305,116
75,15,1.2180752754211426,116
76,12,1.1984858512878418,116
77,11,1.238037347793579,116
78,10,1.1916041374206543,116
79,15,1.2060554027557373,116
80,9,1.2047712802886963,116
81,7,1.198578119277954,116
82,16,1.2231123447418213,116
83,13,1.1925952434539795,116
84,13,1.237180471420288,116
85,9,1.2268080711364746,116
86,10,1.2515950202941895,116
87,12,1.2561089992523193,116
88,7,1.1763806343078613,116
89,15,1.1872055530548096,116
90,12,1.2119786739349365,116
91,14,1.2090420722961426,116
92,16,1.1739985942840576,116
93,10,1.226712703704834,116
94,16,1.2388801574707031,116
95,15,1.3047401905059814,116
96,15,1.2243528366088867,116
97,16,1.1822035312652588,116
98,15,1.1920123100280762,116
99,12,1.2551605701446533,116
