Episode,Steps,Time,Converged at Iterations
0,13,1.102001667022705,116
1,17,1.0868420600891113,116
2,8,1.193000078201294,116
3,10,1.2308409214019775,116
4,14,1.1629724502563477,116
5,13,1.4889898300170898,116
6,11,1.3316643238067627,116
7,11,1.1782054901123047,116
8,17,1.1832897663116455,116
9,11,1.2048497200012207,116
10,12,1.3194117546081543,116
11,15,1.2691013813018799,116
12,14,1.1554930210113525,116
13,17,1.2397284507751465,116
14,8,1.2532715797424316,116
15,9,1.198885440826416,116
16,9,1.295072078704834,116
17,12,1.2355358600616455,116
18,17,1.3202080726623535,116
19,12,1.187598466873169,116
20,15,1.1291465759277344,116
21,13,1.164254903793335,116
22,13,1.1443464756011963,116
23,10,1.144697904586792,116
24,12,1.1222236156463623,116
25,8,1.1148478984832764,116
26,10,1.2432665824890137,116
27,10,1.1783668994903564,116
28,15,1.3066215515136719,116
29,13,1.2327580451965332,116
30,14,1.153907299041748,116
31,11,1.120220422744751,116
32,13,1.228109359741211,116
33,14,1.2477374076843262,116
34,8,1.1791458129882812,116
35,12,1.2075722217559814,116
36,15,1.1337857246398926,116
37,10,1.12504243850708,116
38,15,1.1659283638000488,116
39,13,1.1610519886016846,116
40,14,1.3747248649597168,116
41,17,1.227463722229004,116
42,14,1.2167258262634277,116
43,14,1.1297061443328857,116
44,16,1.1340339183807373,116
45,15,1.168027639389038,116
46,10,1.220564365386963,116
47,13,1.1903672218322754,116
48,13,1.2506022453308105,116
49,8,1.1732666492462158,116
50,14,1.1585586071014404,116
51,13,1.1530303955078125,116
52,10,1.289475440979004,116
53,15,1.1530072689056396,116
54,13,1.1106181144714355,116
55,12,1.245070219039917,116
56,13,1.2268590927124023,116
57,15,1.1136069297790527,116
58,14,1.206244707107544,116
59,15,1.1019630432128906,116
60,18,1.239182472229004,116
61,14,1.2867727279663086,116
62,10,1.1266088485717773,116
63,13,1.1030702590942383,116
64,12,1.0749123096466064,116
65,12,1.0448839664459229,116
66,16,1.0937819480895996,116
67,15,1.1024858951568604,116
68,14,1.0638787746429443,116
69,18,1.0730323791503906,116
70,14,1.0863077640533447,116
71,13,1.1454367637634277,116
72,15,1.0834414958953857,116
73,14,1.0244925022125244,116
74,10,1.1062121391296387,116
75,10,1.0634205341339111,116
76,18,1.0483858585357666,116
77,10,1.0423974990844727,116
78,13,1.049274206161499,116
79,7,1.0055584907531738,116
80,11,1.0978736877441406,116
81,16,1.0280704498291016,116
82,16,1.048994541168213,116
83,13,1.0395889282226562,116
84,15,1.0809996128082275,116
85,14,1.1661162376403809,116
86,9,1.177328109741211,116
87,12,1.1529819965362549,116
88,12,1.1179602146148682,116
89,10,1.1123604774475098,116
90,13,1.0421650409698486,116
91,14,1.0759327411651611,116
92,15,1.0661849975585938,116
93,12,1.056001901626587,116
94,12,1.0660960674285889,116
95,11,1.0120854377746582,116
96,10,1.0581505298614502,116
97,16,1.0689966678619385,116
98,18,1.1066703796386719,116
99,10,1.0505943298339844,116
