Episode,Steps,Time,Converged at Iterations
0,11,2.313892126083374,17
1,14,2.2465410232543945,17
2,12,2.008268356323242,16
3,15,2.1164631843566895,17
4,15,2.0248942375183105,16
5,9,2.22279691696167,17
6,16,2.152790069580078,17
7,13,2.180940628051758,17
8,13,1.8576993942260742,15
9,12,1.9359228610992432,16
10,11,1.9522390365600586,16
11,12,2.120321035385132,17
12,14,2.1606481075286865,17
13,9,1.9402821063995361,14
14,18,2.181108236312866,17
15,13,2.4522790908813477,17
16,16,2.2732486724853516,17
17,12,2.366755247116089,17
18,12,2.6452598571777344,17
19,16,2.2425358295440674,16
20,9,2.0631103515625,15
21,16,2.227611780166626,17
22,11,2.342251777648926,17
23,11,2.089972734451294,16
24,7,2.3134450912475586,17
25,14,2.2693965435028076,17
26,14,2.2028818130493164,17
27,14,2.4849348068237305,17
28,7,2.4932079315185547,16
29,8,2.268704652786255,17
30,12,2.2908947467803955,17
31,10,1.934919834136963,15
32,13,2.227097272872925,16
33,14,2.1299405097961426,15
34,11,2.5280966758728027,17
35,12,2.4848170280456543,16
36,16,2.519810199737549,16
37,16,2.4186267852783203,17
38,16,2.0349133014678955,16
39,17,1.9478795528411865,16
40,15,2.2127795219421387,17
41,16,2.2611911296844482,17
42,17,2.3365390300750732,17
43,17,2.056946039199829,16
44,11,2.3629660606384277,16
45,14,2.5172224044799805,15
46,12,2.7812161445617676,16
47,14,2.7322521209716797,16
48,13,3.141623020172119,17
49,13,3.440131187438965,17
50,14,3.4720795154571533,17
51,10,2.826565742492676,17
52,15,2.6150670051574707,16
53,15,2.663193464279175,17
54,15,2.265772819519043,16
55,16,2.4344496726989746,17
56,10,2.613924503326416,17
57,12,2.0602338314056396,16
58,16,2.1515533924102783,17
59,13,2.306232452392578,16
60,14,2.2041170597076416,16
61,17,2.4636456966400146,17
62,17,2.5063629150390625,17
63,15,2.4516472816467285,17
64,10,2.3999900817871094,16
65,15,2.2715353965759277,17
66,12,2.1938674449920654,15
67,13,2.220810890197754,16
68,10,2.0288169384002686,16
69,12,2.3860397338867188,17
70,16,2.1186182498931885,16
71,12,2.2593016624450684,17
72,11,2.0660557746887207,16
73,9,2.0467729568481445,17
74,14,2.171860933303833,17
75,13,2.001002073287964,15
76,7,2.1515493392944336,16
77,14,2.380772590637207,17
78,11,2.1231701374053955,17
79,11,2.189175605773926,17
80,8,2.2853147983551025,17
81,9,1.8968210220336914,15
82,16,2.10810923576355,16
83,10,2.014214515686035,16
84,12,2.0835561752319336,16
85,14,2.0543081760406494,17
86,16,1.989370584487915,16
87,11,2.1546339988708496,17
88,16,1.9257285594940186,16
89,10,2.2722976207733154,17
90,13,2.078016519546509,16
91,10,1.9438095092773438,15
92,16,2.4355387687683105,17
93,13,2.154891014099121,16
94,13,2.0433216094970703,16
95,9,2.1917576789855957,17
96,13,2.0206797122955322,16
97,16,2.2405242919921875,17
98,12,2.1799721717834473,16
99,12,2.2078421115875244,17
