Episode,Steps,Time,Converged at Iterations
0,11,2.4231011867523193,16
1,11,2.6203904151916504,17
2,17,2.33201003074646,17
3,14,2.4159770011901855,17
4,12,2.079454183578491,15
5,10,2.1949667930603027,16
6,11,2.4569332599639893,17
7,16,2.100665807723999,16
8,14,2.164827823638916,16
9,16,2.322688579559326,17
10,14,2.175609827041626,16
11,12,2.8874411582946777,17
12,8,2.423889398574829,17
13,15,2.173651695251465,16
14,9,2.220149040222168,17
15,14,2.2571568489074707,16
16,10,2.2811713218688965,17
17,13,2.273862361907959,17
18,15,2.304309606552124,17
19,17,2.282893419265747,17
20,14,2.1667630672454834,16
21,16,2.5227303504943848,17
22,17,2.731682300567627,17
23,10,3.036687135696411,17
24,10,2.8834826946258545,17
25,16,2.506826162338257,17
26,14,2.3549888134002686,17
27,15,2.1909339427948,15
28,16,1.9521875381469727,15
29,11,2.2112836837768555,17
30,8,2.2802624702453613,17
31,16,2.123321294784546,17
32,7,2.0559959411621094,17
33,15,2.2662243843078613,17
34,9,1.759018898010254,15
35,16,1.8853259086608887,16
36,16,2.0074517726898193,17
37,15,2.2716665267944336,17
38,10,2.023810386657715,15
39,16,1.8782110214233398,16
40,18,3.486921787261963,17
41,14,2.171556234359741,17
42,16,2.2705702781677246,17
43,17,2.191256523132324,17
44,13,2.2165582180023193,17
45,14,1.8162286281585693,15
46,15,1.8278989791870117,15
47,12,2.051718235015869,17
48,14,1.8981068134307861,15
49,12,2.0490245819091797,17
50,16,2.0619077682495117,17
51,14,1.9361917972564697,17
52,13,1.996095895767212,16
53,15,2.0174388885498047,17
54,11,1.7019257545471191,14
55,9,2.2368762493133545,17
56,13,1.8779802322387695,15
57,13,1.9058551788330078,16
58,12,1.80704927444458,15
59,14,2.0405826568603516,17
60,11,1.9982481002807617,17
61,17,1.9404127597808838,16
62,14,1.8014137744903564,15
63,14,2.088300943374634,17
64,11,2.073927640914917,16
65,16,1.9317927360534668,15
66,15,1.9092717170715332,16
67,9,1.892831563949585,15
68,14,2.2184107303619385,17
69,17,2.1409709453582764,17
70,14,2.1199448108673096,16
71,14,1.8077731132507324,15
72,11,1.7879559993743896,14
73,17,2.208122491836548,17
74,13,2.2878077030181885,17
75,16,2.3218343257904053,17
76,14,2.0291225910186768,15
77,12,2.4197702407836914,17
78,14,2.0804944038391113,17
79,13,1.7716825008392334,14
80,12,1.8083765506744385,15
81,9,2.134697198867798,17
82,14,2.2056076526641846,17
83,12,2.304664134979248,17
84,12,1.870551586151123,15
85,13,1.7050034999847412,14
86,12,2.0421643257141113,16
87,12,2.0493197441101074,16
88,11,2.1548879146575928,17
89,13,1.9912807941436768,16
90,13,2.264812707901001,17
91,12,2.07441782951355,16
92,14,2.456317663192749,17
93,12,2.231232166290283,17
94,17,2.086289644241333,16
95,10,1.940354585647583,16
96,12,1.9919078350067139,16
97,8,2.0142319202423096,17
98,17,1.9028964042663574,15
99,14,2.196655035018921,17
